codigo_ine,municipio,poblacion_2025,n_poligonos_residenciales,superficie_residencial_m2,superficie_residencial_ha,superficie_media_poligono_m2,superficie_mediana_poligono_m2,superficie_max_poligono_m2,perimetro_total_m,suelo_residencial_m2_por_hab,municipio_key,area_m2_SUNC,area_m2_Urbanizable,area_m2_desarrollo,sunc_m2_por_hab,urbanizable_m2_por_hab,comarca,precio_venta_eur_m2,precio_alquiler_eur_m2_mes,poblacion_aprox,tipo_dato,fuente,fecha,reserva_suelo_hab,indice_expansion,densidad_residencial
18911,Vegas del Genil,12424,3.0,1945911.3832433552,194.5911383243356,648637.1277477851,507042.1827857,1126050.49204845,30172.43202648499,156.6251918257691,VEGAS DEL GENIL,235132.89038087,386047.8828125,621180.77319337,18.92569948332824,31.07275296301513,Área Metropolitana,1323.0,,4700.0,V,Idealista/Indomio/Fotocasa 2026,2026-05,49.998452446343364,0.3192235671893828,63.84668956143443
18062,Churriana de la Vega,16878,1.0,1834448.24297774,183.444824297774,1834448.24297774,1834448.24297774,1834448.24297774,15187.916314762771,108.68872158891692,CHURRIANA DE LA VEGA,48056.0,142513.0,190569.0,2.8472567839791445,8.443713710155231,Área Metropolitana,1903.0,8.8,17500.0,V,Idealista/Indomio/Fotocasa 2026,2026-05,11.290970494134376,0.10388355230489457,92.00586642119183
18017,Almuñécar,27544,14.0,1697002.899240285,169.70028992402848,121214.49280287747,70834.0872488325,434641.187886985,39058.3288234256,61.61061934505827,ALMUNECAR,,,0.0,,,Costa Tropical,3067.0,10.8,27500.0,V,Idealista/Indomio/Fotocasa 2026,2026-05,0.0,0.0,162.3096814527006
18158,Pinos Puente,9807,4.0,1653602.592447675,165.36025924476752,413400.6481119188,358467.779578945,894986.912775925,38855.98331832877,168.6145194705491,PINOS PUENTE,322508.0,461271.0,783779.0,32.88548995615377,47.03487304986234,Vega de Granada,870.0,,9800.0,E,Estimación por comarca/tipología,2026-05,79.92036300601612,0.4739826870008981,59.30687363935251
18150,Padul,9667,1.0,1625682.434090665,162.5682434090665,1625682.434090665,1625682.434090665,1625682.434090665,19193.902320659738,168.16824600089635,PADUL,784786.0,144000.0,928786.0,81.18195924278473,14.89603806765284,Sur de Granada,1066.0,,8500.0,V,Idealista/Indomio/Fotocasa 2026,2026-05,96.07799731043757,0.5713206838699231,59.46425819263584
18056,Cúllar,3978,1.0,1446821.41796356,144.682141796356,1446821.41796356,1446821.41796356,1446821.41796356,26160.163925939352,363.7057360391051,CULLAR,,,0.0,,,Comarca de Baza,560.0,,4500.0,E,Estimación por comarca/tipología,2026-05,0.0,0.0,27.494754712707678
18068,Dílar,2384,2.0,1279643.76661701,127.964376661701,639821.883308505,639821.883308505,1278853.553210095,15346.739262746582,536.7633249232425,DILAR,,,0.0,,,Área Metropolitana,980.0,,1800.0,E,Estimación por comarca/tipología,2026-05,0.0,0.0,18.630184917030252
18100,Huétor Tájar,10749,7.0,1256013.982699005,125.6013982699005,179430.5689570007,11955.434537775,1038148.994018585,24824.48939516503,116.84937972825423,HUETOR TAJAR,,,0.0,,,Vega de Granada,785.0,,7700.0,V,Idealista/Indomio/Fotocasa 2026,2026-05,0.0,0.0,85.58025744985613
18132,Moclín,3503,16.0,1244629.5201638849,124.46295201638848,77789.3450102428,24898.9302425425,252098.406286415,33566.824669597096,355.3038881427019,MOCLIN,,,0.0,,,Poniente Granadino,620.0,,3500.0,E,Estimación por comarca/tipología,2026-05,0.0,0.0,28.14492138623506
18127,Maracena,22294,4.0,1233802.696448645,123.38026964486453,308450.6741121613,31368.636630975,1169108.105312765,23592.45478217816,55.34236549962524,MARACENA,144633.98034669,491263.0,635896.9803466899,6.487574250771059,22.035659818785323,Área Metropolitana,1604.0,8.43,19200.0,V,Idealista/Indomio/Fotocasa 2026,2026-05,28.52323406955638,0.5153960047072713,180.6933966360313
