codigo_ine,municipio,poblacion_2025,superficie_residencial_m2,n_poligonos,superficie_media_poligono,municipio_merge,precio_venta_eur_m2,comarca,precio_imputado,score_precio,distancia_capital_km,distancia_costa_km,score_capital_norm,score_litoral,suelo_por_habitante,log_poblacion,score_superficie,score_log_poblacion,score_suelo_hab,coopscore_v6,IVU,IVEC,perfil_municipio
18036,Cájar,5511,970868.41718614,1,970868.41718614,cajar,1692.0,Área Metropolitana,False,0.45175438596491224,11.52,113.3,0.9554286423738283,0,176.16919201345308,8.614682812693495,0.2582930656660584,0.5802077470181588,0.11269081586092054,42.28749495611965,35.403950606607104,41.27848531932285,Equilibrado
18053,Cortes de Baza,1769,959226.327450755,8,119903.29093134438,cortes de baza,1142.0,,False,0.2324561403508772,118.1,96.3,0.29381091315413743,0,542.2421297064755,7.478734825567875,0.25510808271774515,0.3802765281827678,0.3629018813582071,29.967870028395783,29.518678839716223,24.509306741345803,Equilibrado
18115,Láchar,3892,945575.919123405,1,945575.919123405,lachar,1142.0,,False,0.2324561403508772,22.78,58.1,0.8855298280464337,0,242.953730504472,8.266935347610456,0.251373674312699,0.5190028544271736,0.15833808670232616,38.56413835513752,35.02942287763341,30.058359791122037,Equilibrado
18059,Chauchina,5817,940580.76074009,1,940580.76074009,chauchina,1142.0,,False,0.2324561403508772,17.26,82.3,0.9197963871127941,0,161.69516258210245,8.668711839055147,0.25000712460928737,0.589717063655365,0.10279780833930402,40.7785692455382,33.980218222899374,32.88692816024969,Equilibrado
18912,Cuevas del Campo,1841,861990.633089165,1,861990.633089165,cuevas del campo,1142.0,,False,0.2324561403508772,102.58,100.9,0.3901545719783971,0,468.2187034704861,7.518607216815252,0.2285068422576428,0.38729422254053625,0.31230682653938235,29.73993195486845,28.597638348631556,24.790014515656537,Equilibrado
18013,Alhama de Granada,5544,861031.63177184,5,172206.326354368,alhama de granada,753.0,Alhama,False,0.07735247208931417,57.12,19.6,0.6723570674778074,0,155.30873588958153,8.620651899784468,0.22824448361649557,0.5812583293255871,0.09843268198627116,36.427258308060246,27.81234598996906,26.34443205659605,Equilibrado
18165,Pulianas,5659,774214.994427165,1,774214.994427165,pulianas,1142.0,,False,0.2324561403508772,5.29,97.9,0.9941026755229996,0,136.8112730919182,8.641179171197228,0.20449363511270302,0.5848712081188343,0.08578965542231114,39.5889735243113,32.68042492876448,32.693093938788465,Equilibrado
18027,Benalúa,3381,760520.702073135,1,760520.702073135,benalua,1142.0,,False,0.2324561403508772,56.36,41.1,0.6770749270594079,0,224.9395747036779,8.126222529458525,0.2007472211416583,0.4942368567250559,0.14602540075138995,33.71772670519736,27.95962162081277,29.067719883037324,Equilibrado
18047,Cenes de la Vega,8254,727539.52340425,1,727539.52340425,cenes de la vega,1648.0,Sierra Nevada,False,0.4342105263157895,13.07,73.2,0.9458066919113539,0,88.14387247446693,9.018574356354229,0.1917244001478981,0.6512942135787692,0.052525458838385705,41.66002561950969,30.078117610773553,43.42018959578235,Equilibrado
18907,Valle del Zalabí,2128,724412.3485637349,4,181103.08714093373,valle del zalabi,1142.0,,False,0.2324561403508772,70.57,75.1,0.5888633683034329,0,340.41933673107843,7.663407664893479,0.19086888376125125,0.4127796588459831,0.2249558851579671,30.42817222762159,28.06938810887023,25.809431967874414,Equilibrado
