codigo_ine,municipio,poblacion_2025,n_poligonos_residenciales,superficie_residencial_m2,superficie_residencial_ha,superficie_media_poligono_m2,superficie_mediana_poligono_m2,superficie_max_poligono_m2,perimetro_total_m,suelo_residencial_m2_por_hab,municipio_key,area_m2_SUNC,area_m2_Urbanizable,area_m2_desarrollo,sunc_m2_por_hab,urbanizable_m2_por_hab,comarca,precio_venta_eur_m2,precio_alquiler_eur_m2_mes,poblacion_aprox,tipo_dato,fuente,fecha,reserva_suelo_hab,indice_expansion,densidad_residencial,poblacion_2025_norm,precio_venta_eur_m2_norm,precio_alquiler_eur_m2_mes_norm,suelo_residencial_m2_por_hab_norm,reserva_suelo_hab_norm,indice_expansion_norm,densidad_residencial_norm,precio_venta_score,precio_alquiler_score,coopscore,factor_escala,distancia_capital_km,distancia_costa_km,score_poblacion,score_suelo_residencial,score_reserva_suelo,score_expansion,score_densidad,score_precio_venta,score_precio_alquiler,IVU,IVEC,score_demanda_poblacion,score_demanda_alquiler,score_demanda_venta,IPD,score_capital,score_costa,score_litoral,IAL,CoopScore_4
18105,Iznalloz,5179,2.0,689562.75089145,68.956275089145,344781.375445725,344781.375445725,621235.30667966,21264.060761602774,133.14592602653985,IZNALLOZ,337047.0,199976.0,537023.0,65.07955203707279,38.61285962541031,Poniente Granadino,680.0,,5800.0,E,Estimación por comarca/tipología,2026-05,103.69241166248311,0.7787877162821654,75.10556498744624,0.02155356745753434,0.08438818565400841,,0.08328438857460242,0.05487628142199622,0.07813611605572629,0.0777745355143899,0.9156118143459916,,,1.0,37.36,21.6,0.02155356745753434,0.08328438857460242,0.05487628142199622,0.07813611605572629,0.0777745355143899,0.9156118143459916,0.5993623804463337,7.239099671412583,35.04395168881112,0.02155356745753434,0.5993623804463337,0.08438818565400841,18.17144252538527,0.7741642990993169,0.9010535959688502,70,21.57998179843038,19.07453070830806
18003,Albolote,19768,1.0,2949835.53132449,294.983553132449,2949835.53132449,2949835.53132449,2949835.53132449,42092.590074378,149.22276058905757,ALBOLOTE,828396.0,2047817.13671875,2876213.13671875,41.905908539053016,103.5925301860962,Área Metropolitana,1622.0,8.88,19800.0,V,Idealista/Indomio/Fotocasa 2026,2026-05,145.49843872514924,0.9750418645975549,67.01390565705226,0.08394344754443285,0.44572305331798995,0.6248671625929862,0.09427291433414489,0.07700094097465378,0.09782638156529821,0.0685634980266627,0.5542769466820101,0.37513283740701375,13.961870862654377,1.0,9.78,71.1,0.08394344754443285,0.09427291433414489,0.07700094097465378,0.09782638156529821,0.0685634980266627,0.5542769466820101,0.6248671625929862,8.630095004952123,31.17030811823096,0.08394344754443285,0.6248671625929862,0.44572305331798995,30.961927774996045,0.9408813395393822,0.674301420064132,0,0.5786429618349924,18.640388669315243
18022,Atarfe,20914,1.0,3364039.55098121,336.403955098121,3364039.55098121,3364039.55098121,3364039.55098121,37294.91923288099,160.85108305351488,ATARFE,33512.0,3636106.0,3669618.0,1.6023716170985942,173.85990245768386,Vega de Granada,1380.0,,17300.0,V,Idealista/Indomio/Fotocasa 2026,2026-05,175.46227407478244,1.090836758720527,62.16930473929739,0.08884431824013411,0.3528960490985807,,0.10222087949134463,0.09285845489265396,0.10944413451220647,0.0630487081863513,0.6471039509014194,,,1.0,10.45,108.3,0.08884431824013411,0.10222087949134463,0.09285845489265396,0.10944413451220647,0.0630487081863513,0.6471039509014194,0.5993623804463337,9.570330292224698,32.55461993185628,0.08884431824013411,0.5993623804463337,0.3528960490985807,28.248676650629566,0.9368312881581333,0.5038937242327073,0,0.5259006325330655,18.629324842780065
18916,Torrenueva Costa,3207,5.0,53930.946176565,5.3930946176565,10786.189235313,8445.08170236,22338.45458864,2193.0275394833748,16.816634292661366,TORRENUEVA COSTA,77348.0,93880.0,171228.0,24.118490801372,29.27346429685064,,,,,,,,53.39195509822264,3.1749489326483378,594.649311269373,0.013120306539626063,,,0.003773250120312829,0.028256184870862015,0.3185440307876309,0.669190551453366,,,,0.85,56.02,66.9,0.013120306539626063,0.003773250120312829,0.028256184870862015,0.3185440307876309,0.669190551453366,0.8753356348293058,0.5993623804463337,20.536195994563098,39.77309151656129,0.013120306539626063,0.5993623804463337,0.12466436517069429,18.756683967407,0.6613673457051321,0.6935409986257444,0,0.47260923786977616,18.60735327655418
18013,Alhama de Granada,5544,5.0,861031.63177184,86.103163177184,172206.326354368,32031.06669603,621286.61306241,18792.36401798147,155.30873588958153,ALHAMA DE GRANADA,53663.04052737,269010.4482422,322673.48876957,9.679480614604978,48.52280812449495,Alhama,753.0,,6500.0,V,Idealista/Indomio/Fotocasa 2026,2026-05,58.20228873909993,0.37475218895915485,64.38787839410148,0.023114490497613712,0.11238971998465669,,0.09843268198627116,0.03080191814466903,0.03759905288239144,0.06557419329012043,0.8876102800153434,,,1.0,57.12,19.6,0.023114490497613712,0.09843268198627116,0.03080191814466903,0.03759905288239144,0.06557419329012043,0.8876102800153434,0.5993623804463337,5.4964590798204,34.43215911675904,0.023114490497613712,0.5993623804463337,0.11238971998465669,18.949527035655443,0.6547180076165146,0.9102153000458085,70,21.534951793060348,18.499424984999813
18150,Padul,9667,1.0,1625682.434090665,162.5682434090665,1625682.434090665,1625682.434090665,1625682.434090665,19193.902320659738,168.16824600089635,PADUL,784786.0,144000.0,928786.0,81.18195924278473,14.89603806765284,Sur de Granada,1066.0,,8500.0,V,Idealista/Indomio/Fotocasa 2026,2026-05,96.07799731043757,0.5713206838699231,59.46425819263584,0.04074650609829111,0.23245109321058688,,0.10722216461506734,0.05084656759677789,0.05732085692492261,0.05996945285317685,0.7675489067894131,,,1.0,22.3,27.9,0.04074650609829111,0.10722216461506734,0.05084656759677789,0.05732085692492261,0.05996945285317685,0.7675489067894131,0.5993623804463337,6.825118643825351,32.76832494990147,0.04074650609829111,0.5993623804463337,0.23245109321058688,22.832662146337572,0.8651997823852989,0.8721942281264315,40,12.60773818139205,18.18019902660744
18021,Armilla,25300,3.0,2018746.3210302151,201.87463210302155,672915.440343405,122760.381248,1777167.558640775,31524.40495374272,79.79234470475159,ARMILLA,102310.0,42940.0,145250.0,4.043873517786562,1.6972332015810276,Área Metropolitana,2144.0,9.0,26500.0,V,Idealista/Indomio/Fotocasa 2026,2026-05,5.741106719367589,0.07195059551904244,125.3253057922047,0.10760105372996459,0.6459532029152282,0.6376195536663125,0.046817184757926456,0.003038318647956739,0.007218835074329312,0.13494153875673356,0.3540467970847718,0.3623804463336875,11.595535159819477,1.0,8.12,142.7,0.10760105372996459,0.046817184757926456,0.003038318647956739,0.007218835074329312,0.13494153875673356,0.3540467970847718,0.6376195536663125,3.5022673119677465,29.212887588768993,0.10760105372996459,0.6376195536663125,0.6459532029152282,37.46937160103675,0.9509157952003868,0.34631241410902436,0,0.48426004231286207,17.968997362987075
18175,Santa Fe,15494,,,,,,,,,SANTA FE,128745.0,371690.0,500435.0,8.309345553117335,23.98928617529366,Vega de Granada,1029.0,,14500.0,V,Idealista/Indomio/Fotocasa 2026,2026-05,32.298631728410996,,,0.06566568022032536,0.2182585347142309,,,0.017093138985357203,,,0.781741465285769,,,1.0,12.65,36.8,0.06566568022032536,0.13612467717814927,0.017093138985357203,0.0,0.04636873289466367,0.781741465285769,0.5993623804463337,4.611442092434403,34.037531755735,0.06566568022032536,0.5993623804463337,0.2182585347142309,23.723806890030385,0.9235326119808983,0.8314246449839671,40,12.618840438287549,17.94716545953652
18153,Peligros,11725,,,,,,,,,PELIGROS,302728.0,160167.0,462895.0,25.81901918976546,13.660298507462686,Área Metropolitana,1376.0,,10900.0,V,Idealista/Indomio/Fotocasa 2026,2026-05,39.47931769722815,,,0.04954754614345097,0.351361718450326,,,0.02089331430879758,,,0.6486382815496741,,,1.0,8.63,46.1,0.04954754614345097,0.13612467717814927,0.02089331430879758,0.0,0.04636873289466367,0.6486382815496741,0.5993623804463337,4.725447352137614,30.650152047553757,0.04954754614345097,0.5993623804463337,0.351361718450326,26.245479779589044,0.9478329202683915,0.7888227210261108,40,12.61577998441519,17.770181527696145
18122,Loja,20951,19.0,2865887.93162101,286.588793162101,150836.2069274216,59364.89483308,1489210.991495575,54607.5849722098,136.79003062483935,LOJA,337400.0,1586800.0,1924200.0,16.104243234213165,75.73862822776955,Comarca de Loja,772.0,,20500.0,V,Idealista/Indomio/Fotocasa 2026,2026-05,91.84287146198272,0.671414949192249,73.10474275297166,0.08900254879488188,0.11967779056386652,,0.08577513618372692,0.04860524680780963,0.06736335883940359,0.07549692497055524,0.8803222094361335,,,1.0,53.49,103.9,0.08900254879488188,0.08577513618372692,0.04860524680780963,0.06736335883940359,0.07549692497055524,0.8803222094361335,0.5993623804463337,6.755890448567897,37.35058764535625,0.08900254879488188,0.5993623804463337,0.11967779056386652,22.4261317149991,0.6766608233089524,0.5240494732020156,0,0.4278791712841856,17.372923372780228
