codigo_ine,municipio,poblacion_2025,superficie_residencial_m2,n_poligonos,superficie_media_poligono,precio_m2,fuente,anio,superficie_residencial_ha,cluster,suelo_por_habitante,score_poblacion,score_superficie,score_suelo_hab,coopscore_v1,oportunidad,log_poblacion,score_log_poblacion,coopscore_v2,PCA1,PCA2,objetivo_ml,densidad_residencial,municipio_merge,distancia_capital_km,distancia_costa_km,score_capital,score_costa,score_capital_norm,score_costa_norm,coopscore_v3,factor_poblacion,coopscore_v4,score_precio,coopscore_v5,score_litoral,coopscore_v6,score_n_poligonos,IVU,IVEC,perfil_municipio
18911,Vegas del Genil,12424,1945911.3832433552,3,648637.1277477851,,,,194.59113832433556,2,156.6251918257691,0.2048475502438861,0.5250402984524696,0.0993324803831412,30.12701285690961,Media,9.427465850964827,0.7232606907550534,49.7901500856171,1.7055633078368213,-0.8969482840646971,0.4879904812410418,648637.1277477851,vegas del genil,14.02,67.1,0.06657789613848203,0.014684287812041117,0.334162185226328,0.010170702323319363,40.93351563174136,1.0,40.93351563174136,0.35665529010238906,39.545177635323874,0.0,37.43526311281813,0.1111111111111111,47.00976711189549,42.64727603127373,Equilibrado
18062,Churriana de la Vega,16878,1834448.24297774,1,1834448.24297774,,,,183.444824297774,2,108.68872158891692,0.279505187817429,0.4945467866190722,0.0665678751388176,30.16406335345029,Media,9.733825524688928,0.7771811727347433,50.06058131952771,1.6408909023587677,-1.6043509342883204,0.4864740938894935,1834448.24297774,churriana de la vega,7.81,60.6,0.11350737797956868,0.016233766233766232,0.5930729143803187,0.011727278676431217,44.61065692218619,1.0,44.61065692218619,0.35665529010238906,43.269007101258865,0.0,43.7326341067619,0.0,46.72437558511814,49.443105073744235,Equilibrado
18017,Almuñécar,27544,1697002.899240285,14,121214.49280287747,2999.0,Idealista,2026.0,169.70028992402848,3,61.61061934505827,0.4582879364387602,0.4569451973787558,0.0343899649161724,33.05814493579822,Media,10.223576309906816,0.8633791963449333,51.387998884958094,4.567946958497177,1.7424113788572326,0.4935582889012721,121214.49280287747,almunecar,78.91,44.8,0.012514078338130397,0.02183406113537118,0.03589120633641023,0.017353227700352268,36.69253550035913,1.0,36.69253550035913,0.9999999999999999,44.91896370715982,1.0,45.1043434935204,0.7222222222222221,29.434514371978516,76.6192000170762,Potencial Económico
18158,Pinos Puente,9807,1653602.592447675,4,413400.6481119188,,,,165.36025924476752,2,168.6145194705491,0.160981578638596,0.445071964975651,0.1075271927907327,25.858141741905904,Media,9.190953658175992,0.6816336343144191,45.53104396649287,1.4339592670140888,-0.3528525759835328,0.4434823561979902,413400.6481119188,pinos puente,20.3,72.9,0.046948356807511735,0.013531799729364004,0.22586569138588433,0.009012934863259395,36.021658382365516,1.0,36.021658382365516,0.35665529010238906,35.200323773497345,0.0,32.019021987187756,0.16666666666666666,42.1460806991712,39.23253446124583,Equilibrado
18150,Padul,9667,1625682.434090665,1,1625682.434090665,,,,162.5682434090665,2,168.16824600089635,0.1586349083960509,0.4374337118525022,0.1072221646150673,25.473060664433632,Media,9.176576741823371,0.6791032416890077,45.15486369777457,0.8982131152914604,-1.193945390972838,0.4394651604859204,1625682.434090665,padul,22.3,27.9,0.04291845493562232,0.03460207612456748,0.20363265596471675,0.030179731077039158,35.601322840342746,1.0,35.601322840342746,0.35665529010238906,34.8323566010957,0.0,31.21705649843664,0.0,45.08835053107713,38.71196197406013,Equilibrado
18056,Cúllar,3978,1446821.41796356,1,1446821.41796356,,,,144.682141796356,1,363.7057360391051,0.063276286897199,0.3885018362673689,0.2408721526077685,24.664526635843785,Media,8.288785810426928,0.5228486200014133,40.533312884608655,0.30119930624621,-0.863090779736969,0.3986157896593844,1446821.41796356,cullar,117.46,53.8,0.008441668073611346,0.018248175182481754,0.013423651408545949,0.013750915334485792,29.88257756468481,0.75,22.411933173513606,0.35665529010238906,29.4712938718379,0.0,24.118191881042666,0.0,46.6512563916015,30.220143232308878,Equilibrado
18068,Dílar,2384,1279643.76661701,2,639821.883308505,,,,127.964376661701,1,536.7633249232425,0.0365577699927923,0.3427662354448234,0.3591571151072424,25.582095970793983,Baja,7.776954403322442,0.4327643219345893,38.28631899563346,0.2097719965940728,-0.4249249013127737,0.3783632856318462,639821.883308505,dilar,19.39,95.8,0.04904364884747425,0.010330578512396695,0.23742545229895487,0.005797049325554719,31.904589691594154,0.75,23.928442268695616,0.35665529010238906,31.58098068069671,0.0,28.54743535889488,0.05555555555555555,46.80191411434733,31.99765030811234,Equilibrado
18100,Huétor Tájar,10749,1256013.982699005,7,179430.5689570007,,,,125.6013982699005,0,116.84937972825423,0.1767713169848639,0.3363017208635256,0.0721456897160726,20.919579035569125,Media,9.28266103355581,0.6977744854305663,41.48518189034787,1.7008205351594898,0.6667235925592255,0.3967781806751266,179430.5689570007,huetor tajar,43.07,109.0,0.02269117313365101,0.00909090909090909,0.09203840700442664,0.004551701161870652,30.402420672676485,1.0,30.402420672676485,0.35665529010238906,30.221140544161496,0.0,25.746178251051223,0.33333333333333326,32.31279006799179,37.04021430710108,Equilibrado
18132,Moclín,3503,1244629.5201638849,16,77789.3450102428,,,,124.46295201638848,0,355.3038881427019,0.0553143700028495,0.333187218237776,0.2351294846914964,22.040804370341423,Baja,8.161660452056282,0.5004740675289518,37.55875245676765,2.617836114473688,3.5629731209349806,0.3672231821031176,77789.3450102428,moclin,33.56,36.6,0.028935185185185182,0.026595744680851064,0.12648672498465313,0.022136723813608053,29.328726042092885,0.75,21.996544531569665,0.35665529010238906,29.334601541337594,0.0,25.02827220151221,0.8333333333333333,27.046578785967025,31.810168129657185,Equilibrado
18127,Maracena,22294,1233802.696448645,4,308450.6741121613,,,,123.38026964486453,2,55.34236549962524,0.3702878023433178,0.3302252715683028,0.0301056097727489,25.22081322621412,Media,10.012117717061576,0.8261616699441492,45.35699154697529,2.108029613757291,-0.6732898386032441,0.4287730955509605,308450.6741121613,maracena,4.34,43.6,0.18726591760299627,0.02242152466367713,0.9999999999999999,0.017943382312159386,46.342345914229384,1.0,46.342345914229384,0.35665529010238906,45.75971250933921,0.0,50.23044933468178,0.16666666666666666,34.08109853826428,59.051061702420036,Equilibrado
18014,Alhendín,10475,1176891.2085074452,6,196148.5347512409,,,,117.68912085074452,0,112.3523826737418,0.172178548081597,0.3146557198146404,0.069071989617839,19.8237449235687,Media,9.256842205627605,0.6932302723194983,40.46896082673832,1.449293783072363,0.4308818026455372,0.3857608806421403,196148.5347512409,alhendin,11.84,101.7,0.0778816199376947,0.00973709834469328,0.3965250167811225,0.005200850513015283,34.151751951630445,1.0,34.151751951630445,0.35665529010238906,34.116791394406384,0.0,32.68020370555163,0.2777777777777778,32.249390123711635,42.99362010930297,Equilibrado
18011,Alfacar,5834,1168742.807089185,1,1168742.807089185,,,,116.8742807089185,1,200.3330145850506,0.0943864295412259,0.3124265221222115,0.1292068026209056,19.20485784975241,Baja,8.671629544720656,0.5902305910848948,37.77432198319583,0.2324475729405501,-0.8029911200226464,0.3638530163838242,1168742.807089185,alfacar,8.37,118.9,0.10672358591248667,0.008340283569641367,0.5556466211076847,0.0037976371361536955,35.08537218118363,1.0,35.08537218118363,0.35665529010238906,35.27588195357941,0.0,35.444542441758884,0.0,39.49753018473775,43.0860617587961,Equilibrado
18039,Caniles,3929,1139734.1608286,1,1139734.1608286,,,,113.97341608286,1,290.0825046649529,0.0624549523123082,0.3044904860845577,0.1905506312094086,19.76978694903381,Baja,8.276394704863307,0.5206677377197153,36.24764230198336,0.0567248046681331,-0.7076280994194778,0.3516675604380756,1139734.1608286,caniles,107.43,3.9,0.009222539887485013,0.2040816326530612,0.01773173414831372,0.20043564837753697,28.232753145717858,0.75,21.174564859288395,0.35665529010238906,28.504038222185287,0.0,21.32716972835722,0.0,40.94104324051015,30.2408784186533,Equilibrado
18071,Dúrcal,7234,1066737.592864735,1,1066737.592864735,,,,106.67375928647353,1,147.4616523174917,0.1178531319666773,0.2845204609829935,0.0930691958078273,17.70848827255488,Baja,8.886685639065584,0.6280812915990599,37.408197693562855,0.264989011982822,-0.811476952181697,0.3569039354048252,1066737.592864735,durcal,32.97,106.3,0.02943773918163085,0.009319664492078286,0.12925932371266813,0.004781504457685607,28.08573493588973,1.0,28.08573493588973,0.35665529010238906,28.40720954547616,0.0,24.30215838649015,0.0,37.01809892338449,35.69383682632073,Equilibrado
18036,Cájar,5511,970868.41718614,1,970868.41718614,,,,97.086841718614,1,176.16919201345308,0.0889723260530682,0.2582930656660584,0.1126908158609205,16.381616884062,Baja,8.614682812693495,0.5802077470181588,35.06583757556141,0.0515122848073287,-0.6904452950058115,0.3345626416880091,970868.41718614,cajar,11.52,113.3,0.07987220447284345,0.008748906386701663,0.407507104654652,0.004208131793878491,30.6624898504127,1.0,30.6624898504127,0.35665529010238906,31.256361059222844,0.0,29.939521436294747,0.0,36.29537775913054,39.82258610773337,Equilibrado
18053,Cortes de Baza,1769,959226.327450755,8,119903.29093134438,,,,95.9226327450755,0,542.2421297064755,0.0262491828558976,0.2551080827177451,0.3629018813582071,21.87885523513295,Baja,7.478734825567875,0.3802765281827678,33.21239105638697,0.9146623975077048,1.483188018405386,0.3258654882906185,119903.29093134438,cortes de baza,118.1,96.3,0.008396305625524769,0.010277492291880781,0.013173386030588527,0.00574371992491734,24.67323130297369,0.75,18.504923477230268,0.35665529010238906,25.031628193215926,0.0,19.756095502736805,0.38888888888888884,35.86468279885569,25.93797517019037,Equilibrado
18115,Láchar,3892,945575.919123405,1,945575.919123405,,,,94.5575919123405,1,242.953730504472,0.0618347608910642,0.251373674312699,0.1583380867023261,16.66013240030967,Baja,8.266935347610456,0.5190028544271736,33.51664494558957,-0.0983294964742823,-0.6090800998458481,0.3217849904501719,945575.919123405,lachar,22.78,58.1,0.04205214465937763,0.01692047377326565,0.19885320781194094,0.01241713192156279,26.790012760501575,0.75,20.09250957037618,0.35665529010238906,27.496269034826415,0.0,24.010800442194363,0.0,37.31882631670474,33.81336139314959,Equilibrado
